Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
023810,KR7023810005,인팩,KOSPI,,9950,2,-2920,-22.69,13040,13040,9950,733618,7934010795,99500000000,10000000,STK
000180,KR7000180000,성창기업지주,KOSPI,,1421,1,32,2.3,1386,1425,1386,94306,133084098,99117023600,69751600,STK
355150,KR7355150004,코스텍시스,KOSDAQ,벤처기업부,12710,1,210,1.68,12500,13190,12000,101276,1281655980,99104318500,7797350,KSQ
032560,KR7032560005,황금에스티,KOSPI,,5800,1,70,1.22,5730,5910,5700,78711,455600045,98600000000,17000000,STK
005740,KR7005740006,크라운해태홀딩스,KOSPI,,6630,1,210,3.27,6410,6690,6400,56968,375722430,98437910610,14847347,STK
009300,KR7009300005,삼아제약,KOSDAQ,우량기업부,15450,3,0,0.0,15450,15450,15280,5839,89987295,98416500000,6370000,KSQ
024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,2655,1,10,0.38,2620,2675,2615,105343,277023170,98372560860,37051812,KSQ
008260,KR7008260002,NI스틸,KOSPI,,3435,1,30,0.88,3410,3485,3400,102284,351017949,98241401895,28600117,STK
234300,KR7234300002,에스트래픽,KOSDAQ,우량기업부,3600,1,105,3.0,3515,3625,3510,157765,565735266,97948008000,27207780,KSQ
261520,KR7261520001,이지스,KOSDAQ,기술성장기업부,10000,1,10,0.1,10000,10160,9800,188985,1892621895,97691610000,9769161,KSQ
330730,KR7330730003,스톤브릿지벤처스,KOSDAQ,중견기업부,5360,1,290,5.72,5130,5370,5020,107380,566663970,97647568800,18217830,KSQ
066790,KR7066790007,씨씨에스,KOSDAQ,관리종목(소속부없음),1493,0,0,0.0,0,0,0,0,0,97271994227,65152039,KSQ
078590,KR7078590007,휴림에이텍,KOSDAQ,벤처기업부,1225,1,72,6.24,1498,1498,1220,25684170,35876095212,97165713750,79318950,KSQ
048910,KR7048910004,대원미디어,KOSDAQ,우량기업부,7720,1,130,1.71,7580,7740,7530,36307,278561515,97109463120,12578946,KSQ
376930,KR7376930004,노을,KOSDAQ,기술성장기업부,1893,1,7,0.37,1907,1907,1838,633365,1186827373,97094474439,51291323,KSQ
408900,KR7408900009,스튜디오미르,KOSDAQ,중견기업부,2955,1,70,2.43,2890,2980,2870,255257,749391983,96715767060,32729532,KSQ
000440,KR7000440008,중앙에너비스,KOSDAQ,중견기업부,15490,1,90,0.58,15310,15580,15270,35102,540890770,96458243700,6227130,KSQ
065510,KR7065510000,휴비츠,KOSDAQ,우량기업부,8390,1,50,0.6,8350,8410,8290,42558,355831385,96366390570,11485863,KSQ
163560,KR7163560006,동일고무벨트,KOSPI,,6910,1,90,1.32,6910,6920,6780,42943,295044060,96049000000,13900000,STK
003060,KR7003060001,에이프로젠바이오로직스,KOSPI,,484,1,15,3.2,473,492,467,697051,333015796,96029396980,198407845,STK
456570,KR7456570001,아이엠지티,KONEX,일반기업부,18280,2,-650,-3.43,19300,19300,18000,3048,55651970,96010746120,5252229,KNX
007980,KR7007980006,TP,KOSPI,,1875,1,47,2.57,1828,1877,1811,460964,850926340,95953368750,51175130,STK
083790,KR7083790006,CG인바이츠,KOSDAQ,벤처기업부,1247,2,-32,-2.5,1290,1293,1247,421481,530392183,95887044954,76894182,KSQ
307930,KR7307930008,컴퍼니케이,KOSDAQ,중견기업부,6140,1,320,5.5,5810,6170,5810,233949,1412846965,95845400000,15610000,KSQ
023000,KR7023000003,삼원강재,KOSPI,,2395,1,5,0.21,2375,2395,2340,20183,48068600,95800000000,40000000,STK
002600,KR7002600005,조흥,KOSPI,,159500,1,1800,1.14,158400,160000,157800,21,3333000,95700000000,600000,STK
048430,KR7048430003,유라테크,KOSDAQ,우량기업부,8300,1,10,0.12,8290,8430,8230,68794,572189650,95616000000,11520000,KSQ
094940,KR7094940004,푸른기술,KOSDAQ,벤처기업부,11430,2,-1520,-11.74,13250,13260,11370,1141963,13730913770,95570641980,8361386,KSQ
002720,KR7002720001,국제약품,KOSPI,,4510,1,35,0.78,4475,4530,4410,175318,785853817,95430842320,21159832,STK
451250,KR7451250005,삐아,KOSDAQ,벤처기업부,9330,1,100,1.08,9230,9340,9190,65782,610119890,95407432410,10225877,KSQ
093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,5120,2,-30,-0.58,5150,5160,5100,103154,528746150,95232000000,18600000,KSQ
054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,6630,1,60,0.91,6600,6670,6500,34989,230730790,95173119600,14354920,KSQ
039020,KR7039020003,이건홀딩스,KOSDAQ,중견기업부,4210,1,215,5.38,4070,4350,4000,651329,2723314572,95081624890,22584709,KSQ
082850,KR7082850009,우리바이오,KOSDAQ,벤처기업부,1961,1,12,0.62,1959,1971,1945,200723,392628056,95023349458,48456578,KSQ
058860,KR7058860008,KTis,KOSPI,,2730,1,25,0.92,2705,2735,2700,178780,485225275,95009460000,34802000,STK
092040,KR7092040005,아미코젠,KOSDAQ,기술성장기업부,1702,1,90,5.58,1625,1702,1613,669463,1110327332,94852482126,55730013,KSQ
061250,KR7061250007,화일약품,KOSDAQ,중견기업부,1096,1,13,1.2,1083,1098,1075,163522,177892422,94821368312,86515847,KSQ
149980,KR7149980005,하이로닉,KOSDAQ,관리종목(소속부없음),5090,0,0,0.0,0,0,0,0,0,94645307670,18594363,KSQ
006490,KR7006490007,인스코비,KOSPI,,750,1,30,4.17,749,764,713,1086776,801030727,94414587750,125886117,STK
001560,KR7001560002,제일연마,KOSPI,,9610,1,260,2.78,9350,9780,9350,7392,69838850,94178000000,9800000,STK
134580,KR7134580000,탑코미디어,KOSDAQ,중견기업부,1906,1,14,0.74,1897,1922,1877,40063,75970287,93954647994,49294149,KSQ
012700,KR7012700001,리드코프,KOSDAQ,우량기업부,3540,1,150,4.42,3395,3550,3395,129883,454369531,93619317900,26446135,KSQ
311320,KR7311320006,지오엘리먼트,KOSDAQ,기술성장기업부,7410,1,210,2.92,7230,7490,7160,69765,510066130,93473889600,12614560,KSQ
014440,KR7014440002,영보화학,KOSPI,,4665,2,-30,-0.64,4695,4695,4595,99035,459543467,93300000000,20000000,STK
382480,KR7382480002,지아이텍,KOSDAQ,벤처기업부,2365,1,30,1.28,2400,2680,2325,4514763,11268570811,93079636100,39357140,KSQ
002700,KR7002700003,신일전자,KOSPI,,1310,1,2,0.15,1306,1312,1299,260703,340575178,93072252510,71047521,STK
348350,KR7348350000,위드텍,KOSDAQ,우량기업부,9100,1,160,1.79,8950,9170,8810,46027,415832440,92670760000,10183600,KSQ
004720,KR7004720009,팜젠사이언스,KOSPI,,4220,1,100,2.43,4110,4220,4040,82150,341180385,92647998440,21954502,STK
141000,KR7141000000,비아트론,KOSDAQ,벤처기업부,7640,1,30,0.39,7610,7770,7200,69169,527088665,92556384400,12114710,KSQ
120240,KR7120240007,대정화금,KOSDAQ,우량기업부,12860,1,130,1.02,12770,12890,12680,14399,184052950,92468428260,7190391,KSQ
289220,KR7289220006,자이언트스텝,KOSDAQ,기술성장기업부,4140,1,100,2.48,4040,4215,4040,81988,340830864,92372594940,22312221,KSQ
036580,KR7036580009,팜스코,KOSPI,,2515,1,75,3.07,2440,2565,2425,62144,155490645,92370776645,36727943,STK
041910,KR7041910001,폴라리스AI파마,KOSDAQ,중견기업부,6840,1,190,2.86,6650,6880,6640,189561,1286282445,92350991880,13501607,KSQ
459100,KR7459100004,위츠,KOSDAQ,중견기업부,6900,2,-50,-0.72,6960,7000,6740,69841,481476360,92218500000,13365000,KSQ
352090,KR7352090005,스톰테크,KOSDAQ,중견기업부,3430,1,50,1.48,3395,3430,3370,28453,96774456,92174383140,26872998,KSQ
058400,KR7058400003,KNN,KOSDAQ,우량기업부,696,1,4,0.58,695,697,692,194102,134814330,92171085120,132429720,KSQ
085310,KR7085310001,엔케이,KOSPI,,1164,1,9,0.78,1155,1190,1155,711659,832712967,91816694808,78880322,STK
110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,3915,1,30,0.77,3855,3930,3855,15340,59535920,91732208400,23430960,KSQ
117670,KR7117670000,알파칩스,KOSDAQ,관리종목(소속부없음),13750,1,150,1.1,13750,14250,13500,29871,417068430,91598952500,6661742,KSQ
419080,KR7419080007,엔젯,KOSDAQ,기술성장기업부,8570,1,450,5.54,8140,9130,7920,872342,7425025240,91571624090,10685137,KSQ
010960,KR7010960003,삼호개발,KOSPI,,3795,1,55,1.47,3760,3800,3725,39448,148857291,91535400000,24120000,STK
296160,KR7296160005,프로젠,KONEX,일반기업부,5950,2,-50,-0.83,5870,6190,5800,12431,74305120,91481720050,15375079,KNX
317690,KR7317690006,퀀타매트릭스,KOSDAQ,기술성장기업부,4560,1,360,8.57,4895,4895,4315,814867,3697370336,91414151280,20046963,KSQ
040420,KR7040420002,정상제이엘에스,KOSDAQ,우량기업부,5830,1,60,1.04,5770,5870,5770,33222,193206360,91400128160,15677552,KSQ
446840,KR7446840001,지슨,KOSDAQ,기술성장기업부,1665,1,20,1.22,1645,1677,1645,57545,95644267,91280433195,54823083,KSQ
053450,KR7053450003,세코닉스,KOSDAQ,우량기업부,6170,1,10,0.16,6290,6430,6080,450111,2799828575,91271594510,14792803,KSQ
024830,KR7024830002,세원물산,KOSDAQ,우량기업부,10920,2,-30,-0.27,10950,11070,10840,13526,148007840,91182000000,8350000,KSQ
453860,KR7453860009,에이에스텍,KOSDAQ,벤처기업부,16100,2,-200,-1.23,16300,16430,16030,17933,290696560,91081161500,5657215,KSQ
044340,KR7044340008,위닉스,KOSDAQ,중견기업부,5090,1,90,1.8,5000,5090,4995,20902,105390225,90975733250,17873425,KSQ
036630,KR7036630002,세종텔레콤,KOSDAQ,중견기업부,9090,1,370,4.24,8720,9190,8620,28732,257660110,90900000000,10000000,KSQ
036170,KR7036170009,에이치엠넥스,KOSDAQ,중견기업부,1476,2,-29,-1.93,1540,1541,1444,633091,929058589,90575663976,61365626,KSQ
091440,KR7091440008,한울소재과학,KOSDAQ,투자주의환기종목(소속부없음),2935,1,15,0.51,2925,3000,2845,110199,323084085,90525511075,30843445,KSQ
317770,KR7317770006,엑스페릭스,KOSDAQ,벤처기업부,2720,1,60,2.26,2705,2745,2615,273836,735456363,90508492320,33275181,KSQ
004890,KR7004890000,동일산업,KOSPI,,37250,2,-150,-0.4,38000,38000,37250,2608,97745450,90339258750,2425215,STK
078935,KR7078931003,GS우,KOSPI,,50500,1,700,1.41,50100,50600,49900,6832,343899700,90133713000,1784826,STK
069540,KR7069540003,빛과전자,KOSDAQ,중견기업부,1475,2,-147,-9.06,1627,1670,1475,5712845,8868404473,89960475675,60990153,KSQ
053280,KR7053280004,예스24,KOSDAQ,중견기업부,3595,1,80,2.28,3515,3615,3515,82863,297139061,89875000000,25000000,KSQ
480370,KR7480370006,씨케이솔루션,KOSPI,,8210,1,200,2.5,8040,8350,8030,46384,380621870,89775208810,10934861,STK
000590,KR7000590000,CS홀딩스,KOSPI,,77700,1,2400,3.19,75300,77900,75300,1271,97526250,89703251400,1154482,STK
096775,KR7096771001,SK이노베이션우,KOSPI,,71800,2,-100,-0.14,72500,73200,71300,6906,496689600,89636986800,1248426,STK
039610,KR7039610001,화성밸브,KOSDAQ,우량기업부,8610,2,-40,-0.46,8680,8690,8500,115190,989815715,89633544000,10410400,KSQ
004650,KR7004650008,창해에탄올,KOSDAQ,중견기업부,9750,1,20,0.21,9790,9790,9690,16547,161063300,89611128750,9190885,KSQ
273640,KR7273640003,와이엠텍,KOSDAQ,벤처기업부,8170,2,-20,-0.24,8190,8280,7980,22709,183984700,89592220000,10966000,KSQ
339950,KR7339950008,아이비김영,KOSDAQ,중견기업부,1991,1,51,2.63,1940,2020,1940,180463,357259234,89488790105,44946655,KSQ
072020,KR7072020001,중앙백신,KOSDAQ,벤처기업부,9460,1,50,0.53,9450,9480,9390,23256,219292710,89479179020,9458687,KSQ
203690,KR7203690003,아크솔루션스,KOSDAQ,관리종목(소속부없음),4425,0,0,0.0,0,0,0,0,0,89196141000,20157320,KSQ
079980,KR7079980009,휴비스,KOSPI,,2580,1,75,2.99,2505,2615,2505,92499,238265278,89010000000,34500000,STK
216050,KR7216050005,인크로스,KOSDAQ,중견기업부,6930,1,120,1.76,6790,6940,6790,39604,272611600,89003528460,12843222,KSQ
011370,KR7011370004,서한,KOSDAQ,우량기업부,882,1,21,2.44,868,899,862,302399,267343312,88989270930,100894865,KSQ
234100,KR7234100006,폴라리스세원,KOSDAQ,우량기업부,1265,2,-7,-0.55,1277,1284,1253,923220,1170202162,88801716025,70198985,KSQ
027050,KR7027050004,코리아나,KOSDAQ,중견기업부,2220,1,25,1.14,2195,2225,2182,267962,591630762,88800000000,40000000,KSQ
226330,KR7226330009,신테카바이오,KOSDAQ,기술성장기업부,3660,1,290,8.61,3370,3660,3310,574921,2034349525,88786018500,24258475,KSQ
900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),679,1,27,4.14,654,684,651,883370,592674304,88704562716,130640004,KSQ
111710,KR7111710000,남화산업,KOSDAQ,중견기업부,4290,1,90,2.14,4170,4290,4155,4691,19731490,88322520000,20588000,KSQ
060560,KR7060560000,HC홈센타,KOSDAQ,중견기업부,695,2,-4,-0.57,705,705,690,39942,27788339,88223305560,126940008,KSQ
302550,KR7302550009,리메드,KOSDAQ,기술성장기업부,2795,1,20,0.72,2750,2825,2745,65407,182258609,88030000760,31495528,KSQ
459550,KR7459550000,알트,KOSDAQ,중견기업부,3510,1,100,2.93,3450,3575,3400,571937,1989342814,87987869190,25067769,KSQ
088390,KR7088390000,이녹스,KOSDAQ,중견기업부,9370,2,-110,-1.16,9690,9870,9190,48239,453817340,87945358280,9385844,KSQ
130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,5700,1,20,0.35,5650,5820,5650,15802,90360800,87780000000,15400000,KSQ
013870,KR7013870001,지엠비코리아,KOSPI,,4600,1,30,0.66,4550,4650,4530,51767,237048550,87732488000,19072280,STK
241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,3580,2,-100,-2.72,3785,3785,3555,186381,674971160,87605127480,24470706,KSQ
348080,KR7348080003,큐라티스,KOSDAQ,투자주의환기종목(소속부없음),1071,1,6,0.56,1056,1118,1020,159514,170716730,87593656374,81786794,KSQ
006890,KR7006890008,태경케미컬,KOSPI,,7550,1,160,2.17,7390,7550,7370,38362,286162630,87580000000,11600000,STK
033230,KR7033230004,인성정보,KOSDAQ,중견기업부,1733,1,53,3.15,1681,1747,1680,578652,995771234,87543153540,50515380,KSQ
002800,KR7002800001,신신제약,KOSDAQ,중견기업부,5760,1,30,0.52,5730,5850,5690,108369,624504615,87382080000,15170500,KSQ
228670,KR7228670006,레이,KOSDAQ,벤처기업부,5600,1,110,2.0,5390,5750,5350,150875,841863295,87371480000,15602050,KSQ
265740,KR7265740001,엔에프씨,KOSDAQ,중견기업부,4885,2,-20,-0.41,4910,4995,4770,119504,578424167,87263686000,17863600,KSQ
001275,KR7001271006,부국증권우,KOSPI,,29000,1,1150,4.13,28150,29600,28150,8057,236295550,87000000000,3000000,STK
396300,KR7396300006,세아메카닉스,KOSDAQ,우량기업부,3275,2,-155,-4.52,3480,3480,3245,418403,1390601684,86753112500,26489500,KSQ
042500,KR7042500009,링네트,KOSDAQ,우량기업부,3875,1,20,0.52,3845,3890,3820,172472,664773880,86378183000,22291144,KSQ
168330,KR7168330009,내츄럴엔도텍,KOSDAQ,벤처기업부,2720,3,0,0.0,2710,2720,2635,134243,358860070,86373328000,31754900,KSQ
478560,KR7478560006,블랙야크아이앤씨,KOSDAQ,벤처기업부,3335,1,55,1.68,3375,3425,3285,50016,167923108,86144043830,25830298,KSQ
003780,KR7003780004,진양산업,KOSPI,,6620,1,110,1.69,6600,6660,6410,119482,786686140,86060000000,13000000,STK
000850,KR7000850008,화천기공,KOSPI,,39100,2,-200,-0.51,39300,39950,38650,30977,1213370775,86020000000,2200000,STK
378800,KR7378800007,샤페론,KOSDAQ,기술성장기업부,1860,1,65,3.62,1795,1863,1765,1034410,1884235300,86012037660,46243031,KSQ
104540,KR7104540000,코렌텍,KOSDAQ,기술성장기업부,6690,2,-120,-1.76,6850,6850,6640,102060,685546435,85536600600,12785740,KSQ
025550,KR7025550005,한국선재,KOSDAQ,우량기업부,3350,1,15,0.45,3335,3380,3325,121932,408833152,85471913400,25514004,KSQ
126880,KR7126880004,제이엔케이글로벌,KOSDAQ,우량기업부,3675,1,75,2.08,3575,3730,3575,87246,319241957,85278018525,23204903,KSQ
072990,KR7072990005,에이치시티,KOSDAQ,우량기업부,5900,1,90,1.55,5810,5960,5810,57446,338174320,84996615400,14406206,KSQ
357880,KR7357880004,SKAI,KOSDAQ,기술성장기업부,1811,1,35,1.97,1776,1833,1753,431547,774846259,84934121598,46899018,KSQ
260930,KR7260930003,씨티케이,KOSDAQ,중견기업부,4390,1,125,2.93,4265,4390,4265,47140,205584595,84909584490,19341591,KSQ
104620,KR7104620000,노랑풍선,KOSDAQ,중견기업부,5050,1,20,0.4,4995,5070,4995,113298,571025255,84893287600,16810552,KSQ
475430,KR7475430005,키스트론,KOSDAQ,중견기업부,4740,1,120,2.6,4620,4755,4550,128891,604387741,84600041400,17848110,KSQ
0013V0,KR70013V0002,삼진식품,KOSDAQ,중견기업부,8520,1,20,0.24,8550,8890,8440,650551,5630146950,84506949120,9918656,KSQ
007280,KR7007280001,한국특강,KOSPI,,1388,1,8,0.58,1393,1398,1371,34668,47849786,84408875668,60813311,STK
104200,KR7104200001,NHN벅스,KOSDAQ,중견기업부,5690,1,340,6.36,5360,5790,5270,335200,1873778700,84368759500,14827550,KSQ
163280,KR7163280001,에어레인,KOSDAQ,기술성장기업부,12400,1,120,0.98,12280,12460,12100,48835,599507430,84339083600,6801539,KSQ
265560,KR7265560003,영화테크,KOSDAQ,우량기업부,7880,2,-120,-1.5,8000,8040,7830,74694,591527735,84238618400,10690180,KSQ
036640,KR7036640001,HRS,KOSDAQ,우량기업부,5150,1,60,1.18,5130,5160,5060,287649,1418844537,84227220000,16354800,KSQ
019990,KR7019990001,에너토크,KOSDAQ,중견기업부,8620,2,-110,-1.26,8740,9050,8610,355496,3118825050,84097478560,9756088,KSQ
011320,KR7011320009,유니크,KOSDAQ,우량기업부,4340,1,85,2.0,4260,4340,4165,47999,202351885,83851816300,19320695,KSQ
228850,KR7228850004,레이언스,KOSDAQ,우량기업부,5050,1,10,0.2,5060,5060,4835,27433,136742400,83784620700,16591014,KSQ
111380,KR7111380002,동인기연,KOSPI,,13670,1,190,1.41,13380,13740,13380,7952,108313080,83769760000,6128000,STK
027830,KR7027830009,대성창투,KOSDAQ,벤처기업부,1550,1,51,3.4,1519,1565,1500,283332,437883194,83700000000,54000000,KSQ
317870,KR7317870004,엔바이오니아,KOSDAQ,기술성장기업부,9790,1,370,3.93,9700,9900,9400,44040,426207280,83670421010,8546519,KSQ
010040,KR7010040004,한국내화,KOSPI,,2035,1,20,0.99,2015,2040,2005,20883,42127040,83571471170,41067062,STK
090470,KR7090470006,제이스텍,KOSDAQ,우량기업부,4780,2,-10,-0.21,4940,4940,4550,68569,322933425,83538119320,17476594,KSQ
173130,KR7173130006,오파스넷,KOSDAQ,우량기업부,6380,1,80,1.27,6310,6420,6300,52263,332372900,83236497740,13046473,KSQ
377030,KR7377030002,비트맥스,KOSDAQ,기술성장기업부,1984,1,64,3.33,1920,2060,1895,841581,1666615962,83203214336,41937104,KSQ
187420,KR7187420005,HLB제넥스,KOSDAQ,기술성장기업부,2845,1,85,3.08,2760,2855,2755,114474,322328330,82997506485,29173113,KSQ
142280,KR7142280007,녹십자엠에스,KOSDAQ,중견기업부,3815,1,105,2.83,3705,3835,3705,63070,238326490,82945447690,21741926,KSQ
115440,KR7115440000,우리넷,KOSDAQ,우량기업부,7670,2,-110,-1.41,7790,7790,7600,151665,1159961565,82792219640,10794292,KSQ
208140,KR7208140004,정다운,KOSDAQ,우량기업부,2530,1,5,0.2,2545,2545,2500,106199,267177055,82691142380,32684246,KSQ
294630,KR7294630009,서남,KOSDAQ,기술성장기업부,3135,2,-405,-11.44,3540,3720,2990,5806814,18768960716,82658410065,26366319,KSQ
004100,KR7004100004,태양금속,KOSPI,,2250,1,5,0.22,2235,2280,2200,205414,461905163,82575000000,36700000,STK
006880,KR7006880009,신송홀딩스,KOSPI,,6980,2,-40,-0.57,7020,7200,6820,140766,979836525,82565428840,11828858,STK
123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,7820,1,310,4.13,7500,7940,7500,83678,651042075,82519251880,10552334,KSQ
054620,KR7054620000,APS,KOSDAQ,중견기업부,4485,2,-305,-6.37,4945,4945,4380,240049,1087386170,82498081185,18394221,KSQ
045660,KR7045660008,에이텍,KOSDAQ,벤처기업부,9980,2,-20,-0.2,9910,10100,9910,45837,458313950,82434800000,8260000,KSQ
020710,KR7020710000,시공테크,KOSDAQ,우량기업부,4110,1,45,1.11,4065,4140,4060,87854,360911654,82397156700,20047970,KSQ
215360,KR7215360009,우리산업,KOSDAQ,우량기업부,9010,1,60,0.67,9110,9160,8890,61710,555248410,82280788630,9132163,KSQ
347000,KR7347000002,센코,KOSDAQ,기술성장기업부,2175,2,-5,-0.23,2195,2195,2140,103814,224321550,82238590050,37810846,KSQ
446540,KR7446540007,메가터치,KOSDAQ,중견기업부,3950,2,-180,-4.36,4170,4215,3925,681762,2723582065,82045450000,20771000,KSQ
046210,KR7046210001,HLB파나진,KOSDAQ,벤처기업부,1802,1,48,2.74,1754,1808,1721,206319,367147188,81938118508,45470654,KSQ
041520,KR7041520008,이엘씨,KOSDAQ,중견기업부,6720,1,110,1.66,6600,6750,6550,8293,55073090,81908265600,12188730,KSQ
105330,KR7105330005,케이엔더블유,KOSDAQ,중견기업부,5100,1,135,2.72,4970,5130,4965,53923,272547744,81906142800,16060028,KSQ
